,pop_size,mutation,crossover,selection,selection_param,elitism,max_gen,xo_prob,mut_prob,avg_fitness,std_fitness,avg_conv_gen,avg_conv_time,fitness_scores
403,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.9,0.5,73046.67,2063.13,90.47,0.8,"[76100.0, 71200.0, 73600.0, 77600.0, 73900.0, 72300.0, 74700.0, 70700.0, 73600.0, 73700.0, 72100.0, 76100.0, 70500.0, 73400.0, 74500.0, 72200.0, 72400.0, 75800.0, 73300.0, 74700.0, 69300.0, 75000.0, 71800.0, 75200.0, 70800.0, 71900.0, 69600.0, 70200.0, 73700.0, 71500.0]"
404,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.9,0.6,67303.33,2890.85,95.5,0.86,"[67400.0, 65000.0, 72500.0, 60300.0, 69800.0, 65100.0, 67500.0, 66100.0, 63800.0, 72600.0, 67900.0, 67200.0, 70800.0, 69300.0, 71000.0, 72200.0, 67100.0, 66700.0, 66600.0, 68700.0, 64200.0, 67900.0, 63600.0, 67300.0, 67100.0, 64000.0, 66800.0, 70200.0, 67100.0, 63300.0]"
405,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.9,0.6,73106.67,2879.46,88.7,0.81,"[70600.0, 70300.0, 75900.0, 74900.0, 74200.0, 76400.0, 70400.0, 75400.0, 74600.0, 74600.0, 68600.0, 67200.0, 74400.0, 75800.0, 70900.0, 72300.0, 76500.0, 76200.0, 75800.0, 77100.0, 74800.0, 71200.0, 74600.0, 72300.0, 73000.0, 73900.0, 69500.0, 67000.0, 75500.0, 69300.0]"
406,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.9,0.7,63106.67,2417.98,88.9,0.82,"[64600.0, 68600.0, 62600.0, 62200.0, 63800.0, 60000.0, 61400.0, 64400.0, 63300.0, 58300.0, 64000.0, 62400.0, 65600.0, 66400.0, 67800.0, 62700.0, 61200.0, 61300.0, 59600.0, 60800.0, 66600.0, 63500.0, 63300.0, 65300.0, 62400.0, 62700.0, 63200.0, 59700.0, 60600.0, 64900.0]"
407,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.9,0.7,73243.33,3220.01,89.53,0.81,"[69900.0, 76800.0, 71600.0, 72900.0, 76200.0, 68200.0, 74400.0, 68500.0, 75100.0, 71000.0, 69600.0, 73700.0, 71500.0, 75700.0, 80500.0, 75300.0, 71800.0, 73000.0, 70800.0, 77000.0, 65100.0, 74200.0, 74200.0, 74100.0, 79000.0, 74800.0, 76000.0, 71600.0, 72600.0, 72200.0]"
408,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.7,0.2,67310.0,3334.5,95.6,0.79,"[68700.0, 65300.0, 64800.0, 68200.0, 67500.0, 57800.0, 64100.0, 69500.0, 73700.0, 68500.0, 70600.0, 62800.0, 64600.0, 65100.0, 72200.0, 69800.0, 65900.0, 68700.0, 65900.0, 68300.0, 72800.0, 68600.0, 65500.0, 67300.0, 65200.0, 70700.0, 65400.0, 69200.0, 70300.0, 62300.0]"
409,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.7,0.2,66670.0,3568.21,93.7,0.77,"[62500.0, 65900.0, 66900.0, 69500.0, 62900.0, 63000.0, 68600.0, 63900.0, 71600.0, 68500.0, 72500.0, 66900.0, 70900.0, 66200.0, 69600.0, 66600.0, 68200.0, 62600.0, 57800.0, 63700.0, 62000.0, 68500.0, 73400.0, 67000.0, 69000.0, 67300.0, 71300.0, 63000.0, 63400.0, 66900.0]"
410,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.7,0.3,69370.0,3022.71,93.97,0.79,"[72300.0, 73100.0, 69500.0, 71400.0, 71900.0, 74600.0, 71500.0, 66500.0, 70500.0, 69900.0, 68600.0, 68500.0, 70100.0, 61700.0, 67900.0, 64900.0, 68900.0, 66000.0, 71600.0, 68700.0, 69900.0, 76600.0, 70500.0, 66100.0, 63800.0, 68500.0, 70400.0, 68000.0, 69300.0, 69900.0]"
411,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.7,0.3,69066.67,2673.87,94.53,0.79,"[66300.0, 70000.0, 71100.0, 73000.0, 71300.0, 67800.0, 69400.0, 67400.0, 65600.0, 68100.0, 64500.0, 69800.0, 71500.0, 69300.0, 65100.0, 70000.0, 70800.0, 75700.0, 66200.0, 70800.0, 67300.0, 67500.0, 69000.0, 69100.0, 69200.0, 64600.0, 74900.0, 68700.0, 70000.0, 68000.0]"
412,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.7,0.4,69453.33,2932.77,94.83,0.83,"[69000.0, 70300.0, 69900.0, 68700.0, 68700.0, 62900.0, 67700.0, 66100.0, 71500.0, 67700.0, 67900.0, 68500.0, 66900.0, 65400.0, 75600.0, 70600.0, 70300.0, 71900.0, 70500.0, 71300.0, 75400.0, 68600.0, 69200.0, 74400.0, 72600.0, 66300.0, 70700.0, 64500.0, 72100.0, 68400.0]"
413,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.7,0.4,70743.33,2099.16,89.1,0.75,"[75000.0, 66400.0, 67400.0, 70100.0, 69600.0, 72300.0, 72600.0, 71200.0, 73900.0, 73700.0, 70500.0, 72800.0, 71900.0, 70800.0, 72100.0, 70300.0, 69700.0, 68200.0, 68300.0, 67300.0, 69900.0, 71800.0, 69600.0, 72600.0, 67100.0, 70500.0, 72200.0, 71500.0, 72100.0, 70900.0]"
414,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.7,0.5,70033.33,2265.74,94.77,0.83,"[66600.0, 70100.0, 67500.0, 72800.0, 71700.0, 71200.0, 71000.0, 69900.0, 71000.0, 68800.0, 70000.0, 73000.0, 70700.0, 71600.0, 71200.0, 73100.0, 73200.0, 69700.0, 68700.0, 68800.0, 70900.0, 70100.0, 70500.0, 70300.0, 71300.0, 66300.0, 68100.0, 62700.0, 67800.0, 72400.0]"
415,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.7,0.5,73040.0,2076.15,93.03,0.8,"[70400.0, 70700.0, 72400.0, 68700.0, 72400.0, 76000.0, 71100.0, 73300.0, 74000.0, 75000.0, 70100.0, 72500.0, 71900.0, 71200.0, 74600.0, 71500.0, 73600.0, 74000.0, 77300.0, 72600.0, 72300.0, 75500.0, 77000.0, 70100.0, 74300.0, 75100.0, 72900.0, 75200.0, 73100.0, 72400.0]"
416,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.7,0.6,68096.67,3120.41,94.97,0.82,"[68800.0, 67200.0, 66400.0, 68100.0, 69200.0, 71000.0, 66900.0, 66800.0, 70800.0, 72400.0, 70700.0, 68200.0, 68300.0, 66700.0, 65700.0, 61500.0, 65700.0, 68200.0, 72400.0, 67700.0, 64200.0, 72300.0, 73000.0, 73800.0, 68300.0, 64800.0, 66100.0, 60900.0, 70700.0, 66100.0]"
417,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.7,0.6,73096.67,2109.42,90.83,0.8,"[75700.0, 73300.0, 71300.0, 72900.0, 72600.0, 74100.0, 69500.0, 70000.0, 76400.0, 73500.0, 73500.0, 72900.0, 73700.0, 74500.0, 71800.0, 74600.0, 74600.0, 73300.0, 77300.0, 72800.0, 75600.0, 70400.0, 73300.0, 69700.0, 73200.0, 69000.0, 72000.0, 70800.0, 73900.0, 76700.0]"
418,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.7,0.7,66080.0,2503.25,89.47,0.8,"[69300.0, 65700.0, 65900.0, 66700.0, 63100.0, 64000.0, 60200.0, 70700.0, 70400.0, 63600.0, 64700.0, 69800.0, 67700.0, 64800.0, 61400.0, 62100.0, 66900.0, 66600.0, 67800.0, 68300.0, 68100.0, 67400.0, 66700.0, 66300.0, 64000.0, 67600.0, 65800.0, 65600.0, 66800.0, 64400.0]"
419,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.7,0.7,73366.67,2571.55,87.5,0.76,"[72000.0, 71800.0, 75200.0, 70700.0, 74100.0, 71200.0, 76200.0, 68900.0, 72700.0, 76200.0, 71700.0, 70500.0, 73400.0, 73700.0, 73600.0, 73700.0, 67100.0, 75800.0, 76000.0, 70900.0, 70500.0, 76800.0, 74700.0, 73700.0, 75200.0, 79200.0, 73000.0, 74000.0, 71900.0, 76600.0]"
420,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.6,0.2,66703.33,2973.38,95.63,0.76,"[67900.0, 68800.0, 67900.0, 64600.0, 73000.0, 66600.0, 67900.0, 65100.0, 65300.0, 66900.0, 59000.0, 68100.0, 68700.0, 63900.0, 67100.0, 65400.0, 64800.0, 66900.0, 66200.0, 68100.0, 65800.0, 65900.0, 68600.0, 66900.0, 69100.0, 71700.0, 61900.0, 65300.0, 61100.0, 72600.0]"
421,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.6,0.2,67583.33,2847.23,93.87,0.78,"[64800.0, 65500.0, 65000.0, 72400.0, 72200.0, 70100.0, 65800.0, 69700.0, 69600.0, 73400.0, 62400.0, 65300.0, 66500.0, 70400.0, 63700.0, 65500.0, 70400.0, 69800.0, 66000.0, 68400.0, 66300.0, 67600.0, 66400.0, 61100.0, 67300.0, 66900.0, 69200.0, 68800.0, 68500.0, 68500.0]"
422,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.6,0.3,67890.0,3573.36,95.7,0.8,"[66200.0, 69900.0, 64400.0, 66100.0, 67800.0, 63100.0, 66400.0, 63500.0, 70300.0, 71900.0, 73300.0, 64300.0, 73200.0, 65700.0, 73800.0, 70100.0, 63500.0, 67200.0, 62100.0, 69500.0, 65300.0, 70600.0, 70200.0, 75900.0, 68800.0, 66500.0, 69200.0, 65900.0, 62500.0, 69500.0]"
423,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.6,0.3,70183.33,2424.47,90.43,0.77,"[75000.0, 72600.0, 67900.0, 74000.0, 64600.0, 67800.0, 74900.0, 68700.0, 70100.0, 71900.0, 72900.0, 70000.0, 71200.0, 71300.0, 71300.0, 72400.0, 67600.0, 72600.0, 68800.0, 68700.0, 69000.0, 69200.0, 68500.0, 68100.0, 68700.0, 72800.0, 68000.0, 67900.0, 68700.0, 70300.0]"
424,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.6,0.4,69733.33,3213.34,96.57,0.79,"[69700.0, 67800.0, 71000.0, 76100.0, 66100.0, 63000.0, 72800.0, 72400.0, 73700.0, 62600.0, 65300.0, 68200.0, 65800.0, 68100.0, 72600.0, 68100.0, 71100.0, 66500.0, 72900.0, 68500.0, 73800.0, 73500.0, 68700.0, 71300.0, 67900.0, 71700.0, 70600.0, 70300.0, 70000.0, 71900.0]"
425,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.6,0.4,71180.0,3093.69,90.77,0.74,"[69300.0, 74800.0, 74000.0, 72100.0, 67200.0, 73400.0, 70100.0, 70600.0, 71500.0, 70100.0, 69600.0, 68500.0, 73000.0, 77300.0, 75200.0, 74700.0, 71700.0, 77000.0, 70100.0, 71100.0, 73300.0, 69100.0, 66400.0, 70900.0, 62500.0, 72900.0, 69600.0, 71300.0, 68000.0, 70100.0]"
426,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.6,0.5,68620.0,2662.63,96.7,0.82,"[68500.0, 70400.0, 67300.0, 68300.0, 66700.0, 67700.0, 66000.0, 71700.0, 70500.0, 67700.0, 69600.0, 70600.0, 67900.0, 66900.0, 72600.0, 67000.0, 72800.0, 65100.0, 66900.0, 63300.0, 71100.0, 72600.0, 68600.0, 65000.0, 70400.0, 70300.0, 68200.0, 66500.0, 74100.0, 64300.0]"
427,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.6,0.5,73033.33,2210.63,91.57,0.81,"[73600.0, 72100.0, 73300.0, 73600.0, 72400.0, 73100.0, 68000.0, 72200.0, 76000.0, 72200.0, 73800.0, 74800.0, 75500.0, 69900.0, 71900.0, 71400.0, 72300.0, 73200.0, 68300.0, 74400.0, 74600.0, 78800.0, 75200.0, 71800.0, 73300.0, 73000.0, 72700.0, 75200.0, 74700.0, 69700.0]"
428,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.6,0.6,69473.33,2176.84,95.7,0.84,"[69400.0, 68700.0, 72100.0, 70900.0, 69400.0, 70700.0, 70300.0, 69800.0, 72800.0, 66300.0, 73400.0, 69300.0, 69100.0, 69300.0, 66900.0, 69200.0, 69200.0, 65500.0, 70000.0, 68500.0, 66900.0, 72100.0, 71300.0, 73500.0, 69000.0, 68700.0, 68100.0, 66500.0, 72100.0, 65200.0]"
429,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.6,0.6,73273.33,3036.0,92.0,0.79,"[76000.0, 78300.0, 75200.0, 76200.0, 70600.0, 68500.0, 73900.0, 74800.0, 72500.0, 70000.0, 78500.0, 71800.0, 71000.0, 72000.0, 66400.0, 73400.0, 71800.0, 74700.0, 78200.0, 74400.0, 72600.0, 77700.0, 75300.0, 71900.0, 67400.0, 75500.0, 73100.0, 71400.0, 71100.0, 74000.0]"
430,50,swap_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.6,0.7,67106.67,2988.19,95.67,0.81,"[72100.0, 65300.0, 67600.0, 64100.0, 66800.0, 65200.0, 67000.0, 69200.0, 68100.0, 67700.0, 65000.0, 68900.0, 64300.0, 65400.0, 67200.0, 59700.0, 67300.0, 73700.0, 69200.0, 69700.0, 68200.0, 63200.0, 66000.0, 66800.0, 65900.0, 63600.0, 73900.0, 70100.0, 64600.0, 67400.0]"
431,50,swap_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.6,0.7,73183.33,2592.44,90.37,0.78,"[73800.0, 74400.0, 69900.0, 71700.0, 74500.0, 72800.0, 68600.0, 75700.0, 76200.0, 70900.0, 76800.0, 75600.0, 78100.0, 69400.0, 76400.0, 68400.0, 69700.0, 72800.0, 74500.0, 73700.0, 69400.0, 71500.0, 73400.0, 76500.0, 75900.0, 72900.0, 71900.0, 73900.0, 73600.0, 72600.0]"
432,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.8,0.5,71426.67,2602.68,95.63,0.71,"[75400.0, 72500.0, 72100.0, 72900.0, 72600.0, 71900.0, 68100.0, 71900.0, 69300.0, 73100.0, 74200.0, 70800.0, 71900.0, 67100.0, 72300.0, 72200.0, 69500.0, 71800.0, 74800.0, 70900.0, 65600.0, 77000.0, 68400.0, 72100.0, 68200.0, 73800.0, 68600.0, 70800.0, 68300.0, 74700.0]"
433,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.8,0.5,71893.33,3060.38,92.33,0.69,"[68700.0, 72900.0, 71100.0, 70100.0, 78600.0, 70400.0, 75200.0, 77100.0, 67600.0, 71700.0, 73400.0, 75100.0, 68100.0, 73800.0, 74000.0, 74400.0, 68700.0, 67200.0, 67300.0, 72000.0, 73300.0, 71600.0, 72700.0, 73200.0, 77200.0, 67900.0, 71600.0, 72900.0, 71300.0, 67700.0]"
434,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.8,0.6,71110.0,2880.09,95.27,0.72,"[66300.0, 69500.0, 68100.0, 69800.0, 70100.0, 71400.0, 71400.0, 70100.0, 71600.0, 68300.0, 75100.0, 73700.0, 72800.0, 73300.0, 70400.0, 74300.0, 70100.0, 68700.0, 67700.0, 69900.0, 70200.0, 73800.0, 75900.0, 67400.0, 71100.0, 71800.0, 78000.0, 76500.0, 68000.0, 68000.0]"
435,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.8,0.6,72313.33,2314.12,93.8,0.73,"[72100.0, 70500.0, 69600.0, 71900.0, 67500.0, 70300.0, 73900.0, 74200.0, 76700.0, 71900.0, 71400.0, 73600.0, 76900.0, 75400.0, 73900.0, 73300.0, 73600.0, 71300.0, 75600.0, 73000.0, 70900.0, 71400.0, 72900.0, 71400.0, 72800.0, 67800.0, 73500.0, 73000.0, 68000.0, 71100.0]"
436,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.8,0.7,70860.0,2178.62,96.47,0.74,"[69500.0, 66700.0, 72600.0, 72400.0, 75800.0, 67900.0, 70200.0, 73500.0, 73400.0, 72300.0, 69600.0, 71400.0, 67800.0, 73500.0, 72300.0, 71100.0, 73700.0, 70200.0, 66900.0, 70700.0, 71300.0, 72400.0, 69700.0, 68200.0, 70800.0, 68200.0, 71800.0, 72400.0, 69300.0, 70200.0]"
437,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.8,0.7,72106.67,3652.12,94.53,0.73,"[74100.0, 68000.0, 72400.0, 66500.0, 67100.0, 71100.0, 77700.0, 72000.0, 73300.0, 73700.0, 75900.0, 76500.0, 77500.0, 70800.0, 65100.0, 73100.0, 65300.0, 75200.0, 72800.0, 69400.0, 70300.0, 76100.0, 69400.0, 71100.0, 68500.0, 75300.0, 78200.0, 70900.0, 70000.0, 75900.0]"
438,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.9,0.5,70720.0,2410.86,97.73,0.74,"[69300.0, 75900.0, 70600.0, 69400.0, 66700.0, 74500.0, 74000.0, 71400.0, 71500.0, 71200.0, 73700.0, 74100.0, 71000.0, 69600.0, 70100.0, 70800.0, 69400.0, 72000.0, 67000.0, 73500.0, 72600.0, 68800.0, 67700.0, 70600.0, 68400.0, 65300.0, 71500.0, 70600.0, 69200.0, 71200.0]"
439,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.9,0.5,71756.67,2949.09,93.0,0.71,"[67200.0, 73700.0, 73500.0, 69100.0, 74300.0, 77800.0, 69500.0, 73000.0, 68600.0, 72200.0, 72400.0, 73600.0, 69800.0, 71900.0, 76800.0, 69500.0, 71900.0, 71300.0, 75600.0, 65900.0, 71300.0, 72000.0, 70700.0, 71800.0, 76200.0, 68900.0, 69500.0, 67100.0, 76500.0, 71100.0]"
440,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.9,0.6,71236.67,2934.9,95.53,0.75,"[73600.0, 72300.0, 71200.0, 64500.0, 72000.0, 73200.0, 73200.0, 66300.0, 70700.0, 74600.0, 69800.0, 73100.0, 68700.0, 69700.0, 68100.0, 70500.0, 75600.0, 70300.0, 69200.0, 71000.0, 66200.0, 73300.0, 71500.0, 72000.0, 74800.0, 76400.0, 66100.0, 72400.0, 75200.0, 71600.0]"
441,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.9,0.6,72223.33,2266.96,94.8,0.72,"[68100.0, 69400.0, 71500.0, 68700.0, 73500.0, 74000.0, 70300.0, 74500.0, 73500.0, 73600.0, 70900.0, 70600.0, 68700.0, 69700.0, 74200.0, 70200.0, 75000.0, 74100.0, 69700.0, 72100.0, 72000.0, 76100.0, 71900.0, 72900.0, 71600.0, 74300.0, 71000.0, 77100.0, 73800.0, 73700.0]"
442,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.9,0.7,69870.0,2295.09,95.37,0.75,"[72300.0, 66600.0, 73600.0, 70300.0, 70600.0, 71700.0, 67500.0, 70400.0, 68100.0, 68000.0, 71000.0, 69300.0, 67400.0, 73800.0, 69700.0, 68500.0, 64200.0, 70100.0, 69300.0, 69600.0, 72400.0, 71400.0, 68700.0, 71200.0, 71600.0, 73300.0, 70200.0, 65000.0, 69000.0, 71300.0]"
443,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.9,0.7,72800.0,2135.88,95.3,0.75,"[73100.0, 74300.0, 68600.0, 70500.0, 73200.0, 74300.0, 73800.0, 74900.0, 75000.0, 74700.0, 70400.0, 72600.0, 70500.0, 71500.0, 77200.0, 75900.0, 73600.0, 72600.0, 69600.0, 72700.0, 77000.0, 71700.0, 70400.0, 73100.0, 73600.0, 71400.0, 72900.0, 72300.0, 69000.0, 73600.0]"
444,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.7,0.2,68130.0,3105.6,91.87,0.64,"[68700.0, 73400.0, 63200.0, 68000.0, 69800.0, 71800.0, 70400.0, 64300.0, 72000.0, 68500.0, 67400.0, 65300.0, 66800.0, 71700.0, 68600.0, 67100.0, 62400.0, 70000.0, 68600.0, 76600.0, 66600.0, 67200.0, 67400.0, 66600.0, 66100.0, 68400.0, 69500.0, 69900.0, 63400.0, 64200.0]"
445,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.7,0.2,67526.67,3629.23,92.2,0.66,"[69500.0, 68200.0, 65800.0, 69900.0, 74300.0, 69900.0, 68500.0, 69700.0, 65100.0, 68200.0, 67000.0, 64000.0, 58800.0, 68100.0, 60500.0, 68200.0, 64800.0, 72100.0, 67900.0, 70300.0, 70800.0, 72600.0, 60100.0, 70100.0, 65800.0, 68300.0, 65700.0, 62700.0, 67500.0, 71400.0]"
446,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.7,0.3,70413.33,2978.67,92.4,0.68,"[69200.0, 64400.0, 70700.0, 66400.0, 66600.0, 68600.0, 65500.0, 67300.0, 73500.0, 72700.0, 69000.0, 68400.0, 74800.0, 71800.0, 73200.0, 68300.0, 68500.0, 67700.0, 74900.0, 74900.0, 69000.0, 72100.0, 75200.0, 69400.0, 70100.0, 71300.0, 69200.0, 73600.0, 73100.0, 73000.0]"
447,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.7,0.3,69673.33,3178.36,92.87,0.67,"[65100.0, 72300.0, 68900.0, 66900.0, 65300.0, 66000.0, 71400.0, 66800.0, 70300.0, 69500.0, 70700.0, 70500.0, 79100.0, 67300.0, 66100.0, 67600.0, 72600.0, 66800.0, 68700.0, 73400.0, 70200.0, 71300.0, 68500.0, 72500.0, 71600.0, 66300.0, 66400.0, 72400.0, 70400.0, 75300.0]"
448,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.7,0.4,70510.0,2747.16,97.27,0.71,"[73700.0, 72900.0, 71300.0, 70900.0, 70400.0, 78300.0, 74000.0, 68500.0, 73600.0, 70400.0, 66300.0, 67000.0, 71100.0, 74600.0, 66700.0, 68400.0, 68600.0, 72300.0, 71900.0, 66400.0, 67800.0, 67600.0, 71400.0, 70300.0, 70100.0, 68900.0, 68000.0, 72700.0, 71300.0, 69900.0]"
449,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.7,0.4,71273.33,3046.19,96.4,0.71,"[70900.0, 74400.0, 73700.0, 73700.0, 68100.0, 64300.0, 67400.0, 71100.0, 65700.0, 71700.0, 71400.0, 70400.0, 73400.0, 68500.0, 72900.0, 67300.0, 72800.0, 74100.0, 69200.0, 74500.0, 74200.0, 74400.0, 66800.0, 73700.0, 71100.0, 75500.0, 69500.0, 70800.0, 76600.0, 70100.0]"
450,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.7,0.5,72000.0,3223.66,95.37,0.72,"[69600.0, 70500.0, 75900.0, 73000.0, 69700.0, 71100.0, 69200.0, 74000.0, 73000.0, 71800.0, 74000.0, 71100.0, 72700.0, 71400.0, 72600.0, 70000.0, 71000.0, 70300.0, 76600.0, 63800.0, 77400.0, 66900.0, 71400.0, 69300.0, 75300.0, 77100.0, 77200.0, 75200.0, 66600.0, 72300.0]"
451,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.7,0.5,70936.67,2914.73,93.5,0.69,"[69600.0, 67800.0, 73800.0, 74800.0, 72600.0, 69400.0, 74500.0, 73400.0, 68100.0, 72700.0, 72800.0, 71300.0, 69300.0, 77900.0, 65600.0, 75000.0, 71700.0, 73900.0, 69800.0, 67600.0, 70400.0, 71700.0, 68900.0, 65400.0, 68500.0, 73900.0, 69200.0, 68500.0, 71100.0, 68900.0]"
452,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.7,0.6,71466.67,2851.12,96.13,0.72,"[71600.0, 76800.0, 73000.0, 67400.0, 73200.0, 71300.0, 73300.0, 69600.0, 72300.0, 76300.0, 72800.0, 72500.0, 72100.0, 70600.0, 73300.0, 69400.0, 68300.0, 69600.0, 74900.0, 69300.0, 71000.0, 70900.0, 64200.0, 72800.0, 73600.0, 72700.0, 70900.0, 75900.0, 65900.0, 68500.0]"
453,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.7,0.6,71523.33,2927.08,92.63,0.69,"[67900.0, 70800.0, 77700.0, 69300.0, 70900.0, 68900.0, 71800.0, 75700.0, 68600.0, 70400.0, 69300.0, 67200.0, 70800.0, 71200.0, 74600.0, 76600.0, 68700.0, 71600.0, 73600.0, 74600.0, 67300.0, 71700.0, 69500.0, 66600.0, 70700.0, 74200.0, 72700.0, 75200.0, 72200.0, 75400.0]"
454,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.7,0.7,71753.33,2820.02,95.9,0.71,"[74000.0, 71200.0, 70000.0, 70500.0, 75900.0, 68200.0, 71900.0, 73600.0, 75000.0, 73900.0, 71200.0, 73200.0, 71200.0, 72600.0, 70900.0, 70200.0, 67300.0, 71700.0, 70800.0, 75700.0, 67700.0, 70000.0, 75600.0, 69900.0, 72800.0, 65500.0, 76000.0, 74700.0, 74600.0, 66800.0]"
455,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.7,0.7,71846.67,2251.77,94.07,0.72,"[72000.0, 74700.0, 72500.0, 69900.0, 67500.0, 69100.0, 70600.0, 72100.0, 74000.0, 72700.0, 72500.0, 73200.0, 75000.0, 77100.0, 71200.0, 71300.0, 71700.0, 75400.0, 71800.0, 72300.0, 71500.0, 68100.0, 71100.0, 74600.0, 68000.0, 70300.0, 69700.0, 69800.0, 71700.0, 74000.0]"
456,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.6,0.2,67740.0,2868.52,92.53,0.65,"[73100.0, 69000.0, 66300.0, 61900.0, 69600.0, 71200.0, 66500.0, 67800.0, 68600.0, 66100.0, 64700.0, 73300.0, 68700.0, 67700.0, 66500.0, 63200.0, 67100.0, 65700.0, 69600.0, 71200.0, 66400.0, 64800.0, 66100.0, 72300.0, 64600.0, 71700.0, 67000.0, 65400.0, 65700.0, 70400.0]"
457,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.6,0.2,66970.0,3329.78,92.2,0.67,"[65500.0, 72400.0, 68200.0, 66200.0, 63100.0, 71300.0, 65000.0, 69600.0, 63700.0, 65800.0, 67500.0, 65500.0, 67600.0, 65100.0, 64000.0, 66800.0, 62600.0, 71300.0, 74100.0, 65900.0, 63400.0, 65400.0, 70600.0, 70600.0, 64300.0, 74400.0, 63000.0, 67300.0, 62900.0, 66000.0]"
458,50,swap_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.6,0.3,69893.33,2303.9,94.47,0.69,"[68800.0, 69100.0, 68700.0, 71000.0, 68100.0, 65000.0, 68000.0, 69500.0, 67300.0, 66700.0, 71900.0, 66900.0, 68700.0, 73000.0, 71700.0, 68900.0, 72600.0, 74800.0, 67800.0, 72900.0, 73300.0, 69700.0, 70600.0, 68900.0, 70000.0, 70500.0, 69400.0, 72500.0, 72800.0, 67700.0]"
459,50,swap_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.6,0.3,69543.33,3307.84,93.53,0.67,"[66700.0, 68300.0, 72100.0, 75500.0, 69300.0, 66900.0, 64200.0, 68800.0, 69300.0, 66800.0, 71600.0, 65000.0, 68100.0, 65900.0, 68100.0, 71200.0, 71300.0, 69200.0, 70600.0, 71500.0, 67700.0, 72400.0, 75100.0, 64200.0, 73200.0, 75900.0, 72600.0, 68600.0, 72600.0, 63600.0]"
